Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
16/05/2015,BB-1074,BAB,"10,060.00","R-1:  * DISCUSSED NDC TEN GOLDERN RULES & LRPS.  R-2:  * 8 1/2"" X 4"" CORE HEAD - 2 X 30' CORE BARREL          - SAFETY JOINT -FLOAT SUB -CIRCULATING SUB.  R-3:  * DISCUSSED PINCH POINTS CAMPAIGN.  R-4:  * FILL STRING EVERY 10 STANDS  R-5:  * IRON ROUGHNECK IS OUT OF WORK\t\t\t\t\t ",HABSHAN ZONE 2 BASE,12/4/2015 3:00,0,,,,,,1.773
16/05/2015,BB-1074,BAB,"10,060.00","R-1:  * DISCUSSED NDC TEN GOLDERN RULES & LRPS.  R-2:  * 8 1/2"" X 4"" CORE HEAD - 2 X 30' CORE BARREL          - SAFETY JOINT -FLOAT SUB -CIRCULATING SUB.  R-3:  * DISCUSSED PINCH POINTS CAMPAIGN.  R-4:  * FILL STRING EVERY 10 STANDS  R-5:  * IRON ROUGHNECK IS OUT OF WORK\t\t\t\t\t ",HABSHAN ZONE 2 BASE,12/4/2015 3:00,0,,40,120,20,4,0.907
17/05/2015,BB-268,BAB,"9,873.00",R-1: DISCUSSED SP2R # 2 (TORQUE & DRAG SIMULATION) NOTE:             NEXT LOCATION BB-1077 PREPARED BY NDC 80% READY,THAMAMA SZ B IVL,22/08/1990,23.8,260.2,50,70,5,2,0.517
19/04/2015,BB-1074,BAB,"1,665.00",R-1:-    DISCUSSED LPR#5 CONFINED SPACE ENTRY.      ,DAMMAM F'MTN,12/4/2015 3:00,0,600,50,60,6,4,0.994
26/04/2015,BB-1074,BAB,"5,975.00","R-1:  -DISCUSSED STUCK PIPE PREVENTION RULES & LPR RULES. R-2: -AIR DRILLING 150-200 CFPM, 20-25 KLBS, RPM: 60-80, GPM: 700-900,           1000-1200 PSI, 30-45 KLBS.FT. LOSSES AND FLOW ERRATIC BEHAVIOR. R-3: -GOOD RESPONSE FROM DRILL CREW",FIQA F'MTN,12/4/2015 3:00,15.3,750,60,75,50,40,0.785
8/5/2015,BB-1074,BAB,"10,025.00",[R-1] DISCUSSED STUCK PIPE PREVENTION RULES & LPR RULES. [R-2] * WASHED & REAMED EVERY CONNECTION.          * PUMPED HVP EVERY CONNECTION.          * CONTROLLED ROP TO 50 FPH  UNTIL 9474' DUE TO LIMITED             CUTTING BOXES.,HABSHAN ZONE 2 BASE,12/4/2015 3:00,38.9,750,110,125,30,20,1.491
9/5/2015,BB-1065,BAB,"16,870.00",\tSPPR # 5: MAINTAIN GOOD HOLE CLEANING PRACTICES. R-1 WASH UP & REAM DOWN EVERY STAND FACED VERY HIGH TORQUE : 12-15K FT.LB MAINTAIN 1 % LUBRICANT IN THE MUD SYSTEM MAINTAIN 1PPB H2S SCAVENGER IN THE SYSTEM R-2 INCREASE H2S SCAVENGER CONCENTRATION TO 3PPB IN THE SYSTEM RACK BACK ONE STAND EVERY ONE BOTTOM UP ,HAB'N ZONE-1,1/4/2015 15:00,34.3,303.5,110,120,15,12,0.451
10/5/2015,BB-1060,BAB,"5,960.00","R-1: DRILLING PARAMETERS: 850/900 GPM, 1700 PSI, 85/90 RPM, 5-8KLBS-FT         WOB: 40-45 KLBS. DYNAMIC LOSSES: 10-20 BPH, AVG ROP: 20.9 FPH R-2: MONITORING THE WELL VIA TRIP TANK AND TRIP SHEET.         HOLE IN GOOD CONDITION. R-3: HOLE IN GOOD CONDITION. FILLED UP THE ANNULUS VIA KILL LINE  ",FIQA F'MTN,28/04/2015 8:00:00 AM,20.9,900,85,90,45,40,0.994
11/5/2015,BB-1060,BAB,"5,960.00",R-1: HOLE IN GOOD CONDITION. FILLED UP THE ANNULUS VIA KILL LINE. ,FIQA F'MTN,28/04/2015 8:00:00 AM,0,,,,,,0.994
17/05/2015,BB-918,BAB,"1,765.00","R-1: DISCUSSED LPR# 04, VERIFY ISOLATION. SP2R2. R-2:- MR. DONALD ,SR. SAFETY ENGINEER CONDUCTED TRT TRAINING COURSE W/ ND-22 TRT TEAM COVERING TWO SHIFTS. R-3:- CONDUCTED WELL KICK DRILL WHILE TRIPPING. - GOOD RESPONSE FROM ALL RIG CREWS. R-4:- *GOT TOP OF CMT @ 1516 FT( UNDERDISPLACEMENT OF 30 BBLS DUE TO NON-AVAILABILITY OF TOP PLUG.) *( 1516'-1540'- SOFT CEMENT, 1540'-1568'HARD CEMENT) *HARD CEMENT IN 2 JOINTS SHOE TRACK. *(STAB-IN COLLAR @ 1568'.& SHOE @ 1655') SCR @ 1744' MUD PUMP # 1                           MUD PUMP # 2 30 SPM = 200 PSI                       30 SPM = 180 SPI 40 SPM = 220 PSI                       40 SPM = 200 PSI ** NDC EQUIPMENT NOT AVAILABLE:- BOP WINCH ** LPR VIOLATION : DAY =0, MONTH = 03, YEAR = 11.",DAMMAM F'MTN,11/5/2015 4:00,40.8,902.9,45,100,20,10,0.994
17/05/2015,BB-1074,BAB,"10,105.00",R-1:    * DISCUSSED NDC TEN GOLDERN RULES & LRPS.  R-2:    * FILL STRING EVERY 10 STANDS.  R-3:    * IRON ROUGHNECK IS OUT OF WORK  R-4:    * GOOD RESPONSE FROM ALL PERSONNEL.  R-5:    * RESTRICTED POH FROM SLIPS TO SLIPS IN 3 MINUTES,HABSHAN Z-3,12/4/2015 3:00,5.6,250,20,50,8,6,1.773
17/05/2015,BB-945,BAB,"10,801.00","[R-1] DISCUSSED SP2R #1: PLANNING [R-2] BOP PRESSURE TEST AS FOLLOWING:-  *FLUSH THE LINES UNTIL SHAKER  *PRESS TEST ANNULAR  PREVENTER TO 300 - 3500 PSI X 15 MIN -OK.  *PRESS TEST LOWER BOP PIPE RAMS + INSIDE BOP TDS  300 - 5000 PSI X    15 MIN - OK.  *PRESS TEST UPPER BOP PIPE RAMS + INSIDE BOP ( FOSV ) 300 - 5000    PSI X 15 MIN - OK.  *PRESS TEST 4"" HIGH PRESSURE HOSE CHOKE F/BOP T/CHOKE MANIFOLD    MASTER VALVE 300/5000 PSI  *RE-FLUSHED  CHOCKE MANIFOLD, POOR BOY TO SHAKER SIDE  *PRESS TEST BOTH MANUAL KILL& CHOKE + HCR KILL & CHOKE 300-5000 PSI  *BLIND SHEAR RAM 300-5000 PSI. [R-3] FILL UP EVERY 15 STANDS",HABSHAN F'MTN,25/04/2015 7:00:00 PM,0,,,,,,0.451
17/05/2015,BB-1065,BAB,"17,473.00",R-1 FLOW CHECK EVERY 3000 FT. HAD 5 BPH LOSSES R-2 PERFORMED KICK DRILL WHILE TRIPPING ,HAB'N ZONE-1,1/4/2015 15:00,0,,,,,,
21/04/2015,BB-1005,BAB,"8,595.00","R-1:- DISCUSSED LPR # 01, PTW. DISCUSSED SP²R 1. R-2:- CONDUCTED WELL KICK DRILL WHILE DRILLING. - CLOSED HYDRIL IN 35 SEC. - SHUT IN WELL IN 1.½ MINS.  SCR @ 8525' W/ 75 PCF MUD WEIGHT. MUD PUMP # 1                      MUD PUMP # 2 30 SPM = 220 PSI                  30 SPM = 210 SPI 40 SPM = 300 PSI                  40 SPM = 300 PSI **RIG EXPECTED TO MOVE ON 04/05/2015, NEXT LOCATION BB- 918 ** WORK DONE - 90%, DISTANCE 0.5 KM. ** 4 JTS 30"" CONDUCTOR DRIVEN & CEMENTED. ** WATER WELL # 01 IS COMPLETED PRODUCTION IS 60 BPH. ** WATER WELL # 02 DRILLING IS IN PROGRESS. **LPR VIOLATION : DAY = NIL, MONTH = 06, YEAR = 12 ",THAMAMA SUBZONE CII,11/3/2015,21.3,551.8,50,50,15,10,
22/04/2015,BB-1005,BAB,"9,052.00","R-1:- DISCUSSED LPR # 02, PERMIT TO WORK. DISCUSSED SP²R2. R-2:- REAMED DOWN EVERY CONNECTION. R-3:- ANADRILL MWD TAKE SURVEY & DOWN LINK  EVERY CONNECTION. SCR @ 9037' W/ 75 PCF MUD WEIGHT. MUD PUMP # 1                      MUD PUMP # 2 30 SPM = 220 PSI                  30 SPM = 220 SPI 40 SPM = 270 PSI                  40 SPM = 270 PSI ** FORMATION TOPS :-  -TOP THAMAMA UNIT CI @ 8529 FT MD / 8388 FT TVD. -TOP THAMAMA UNIT CII @ 8552 FT MD / 8404 FT TVD. -TOP THAMAMA UNIT DENSE C @ 8661 FT MD / 8473 FT TVD. -TOP THAMAMA UNIT 6 @ 8723 FT MD / 8507 FT TVD. -TOP THAMAMA UNIT DENSE 6 @ 8750 FT MD / 8521 FT TVD. -TOP THAMAMA UNIT 7 @ 8771 FT MD / 8531 FT TVD. -TOP THAMAMA UNIT DENSE 7 @ 8833 FT MD / 8558 FT TVD. -TOP THAMAMA UNIT 8 @ 8903 FT MD / 8583 FT TVD. **RIG EXPECTED TO MOVE ON 04/05/2015, NEXT LOCATION BB- 918 ** WORK DONE - 90%, DISTANCE 0.5 KM. ** 4 JTS 30"" CONDUCTOR DRIVEN & CEMENTED. ** WATER WELL # 01 IS COMPLETED PRODUCTION IS 60 BPH. ** WATER WELL # 02 DRILLING IS IN PROGRESS. **LPR VIOLATION : DAY = NIL, MONTH = 06, YEAR = 12 ",DEN LST B/ THAM U 08,11/3/2015,20.3,571.9,80,130,18,10,
3/5/2015,BB-1047,BAB,"11,450.00","R-1: DISCUSSED ABOUT LPR # 4 & SP2R # 5 R-2: WASH UP & REAM DOWN EACH STD  R-3:  CONDUCTED KICK DRILL WHILE DRLG, V.GOOD RESPONSE R-4: MEAN WHILE SLB  MUD LOGGER INSTALL THEIR SENSORS R-5: OBSERVED 12.5% MAX HYDROCARBON GAS IN THE INTERVAL 11360'-11380' NEXT LOC: BB-1073 IS IN SABKHA AREA :GOT GEODETIC & FIELDSERVICE                       HANDOVER , REQUESTED  BAB-13 LOCATION  TO START              PREPARE LOCATION,NEED GL ACCOUNT TO ISSUE TASK ORDER . NOTE:  -MANSOORI WELL TEST PACKAGE:   45 % R/U  VERTICAL FLARE STACK ,    GREEN BURNER,ABOUT TO FINISH SURFACE LINES -WELL CONTROL ASSURANCE & BARRIER VERIFICATION MET: YES. - AT LOC: 2 FIRE FLY UNITS,FOUR 4X4 TLC FOR EMERGENCY EVAC.     WITH 2 DRIVERS **LPRs: DAILY / MONTHLY / YEARLY: 0 / 0 / 18",ARAB ZONE A,28/05/2014 3:00:00 AM,17.6,541.8,140,140,25,15,1.052
7/5/2015,BB-1065,BAB,"15,800.00",SPPR # PLANNING. WASH UP & REAM DOWN EVERY STAND FACED VERY HIGH TORQUE : 12-14K FT.LB MAINTAIN 1 % LUBRICANT IN THE MUD SYSTEM MAINTAIN 1PPB H2S SCAVENGER IN THE SYSTEM ,HAB'N ZONE-1,1/4/2015 15:00,40.7,303.5,60,70,18,10,0.451
16/05/2015,BB-268,BAB,"9,683.00","R-1: DISCUSSED SP2R # 5 (MAINTAIN GOOD HOLE PRACTICES) R-2: TOTAL P/U 186 JTS 3½"" DPs + 15 JTS 3½"" HWDP         * FILL UP STRING EVERY 15 STANDS R-3: DRILLED L/ COLLAR  @ 9379' IN 65 MIN         DRILLED F/ COLLAR  @ 9422' IN 15 MIN         DRILLED F/ SHOE @ 9548' IN 20 MIN R-4: HAD GOOD RESPONSE FROM CREW",THAMAMA SZ B IVL,22/08/1990,12.2,260,50,60,10,5,0.517
18/05/2015,BB-268,BAB,"10,078.00","R-1: DISCUSSED SP2R # 8 (MAINTAIN HOLE STABILITY ALL THE TIME) R-2: UNABLE TO SET GEOPILOT TOOL FACE. R-3: FEEDBACK OK FROM GEOPILOT.  * SCR @ 9904' W/ 74 PCF NDF MUD:-  MP-1: 20 SPM - 400 PSI, 30 SPM - 800 PSI. MP-2: 20 SPM - 400 PSI, 30 SPM - 800 PSI.",THAMAMA SZ B IVL,22/08/1990,29.3,260.2,50,60,15,5,0.451
18/05/2015,BB-945,BAB,"10,994.00","[R-1] DISCUSSED SP2R #2: TORQUE & DRAG SIMULATION [R-2] FILL UP EVERY 15 STANDS [R-3] 50 RPM, 5 KIPS, 220-250 GPM",HABSHAN F'MTN,25/04/2015 7:00:00 PM,35.1,275.9,150,160,24,20,0.451
19/05/2015,BB-945,BAB,"11,693.00","[R-1] DISCUSSED SP2R #3: MONITOR TORQUE & DRAG ALL THE TIME [R-2] OBSERVED DRILLING BREAK, AS ROP INCREASED F/50 FPH TO +100 FPH [R-3] PLANNED DEPTH TO PULL BACK AND ADD REMAINING 4"" DP [R-4] AFTER 2500 STKS, RACKED BACK 1 STAND [R-5] FLOW CHECK AT 7"" SHOE - OK",HAB'N ZONE-1,25/04/2015 7:00:00 PM,43.7,285.9,150,170,20,18,0.451
20/05/2015,BB-918,BAB,"3,891.00","R-1:- DISCUSSED LPR# 06, FALL PREVENTION & SP2R6. R-2:- CONDUCTED COORDINATION MEETING W/ BAB OPERATIONS,          HSED TEAM & DISCUSSED THE RISK ASSOCIATED W/ DRILLING BB-918.          AGGREED ON COMMUNICATION PROTOCOL IN CASE OF JOBS BEING DONE           ON NEARBY WELLS FALLING IN EPZ/EAZ. * PUMPED 30 BBL HI-VIS EVERY 2 SINGLES DRILLED.  ",UMM ER RADHUMA F'MTN,11/5/2015 4:00,41.6,"1,003.20",100,100,40,30,0.994
20/04/2015,BB-1065,BAB,"9,965.00","** SPPR # 4: MINIMIZE STATIONARY TIME (4 MINS. MAX) ACROSS     DEPLETED ZONE. R-1: DRILLING PARAMETERS: 590 GPM, 1900 PSI, WOB - 20-30 KLBS,         120-150 RPM.      ** WASH UP AND REAM DOWN EACH STAND DRILLED. R-2: ADD IN MUD SYSTEM 2 PPB OF H2S SCAVENGER FROM 8350'.         ADD 11 PPB OF RE-ENFORCING MATERIAL F/8600'. ",DENSE HABSHAN - 1,1/4/2015 15:00,49.1,600,130,140,30,25,0.902
21/04/2015,BB-1074,BAB,"3,060.00",R-1:-  DISCUSSED LPR #7 CONFINED SAPCE ENTRY.            DISCUSSED STUCK PIPE PREVENTION RULES & LPR RULES.  R-2:-  WASHED & REAMED EVERY CONNECTION.            PUMPED HVP EVERY CONNECTION.,RUS F'MTN,12/4/2015 3:00,20.9,953.1,80,90,55,50,0.994
23/04/2015,BB-1074,BAB,"4,907.00",R-1: - DISCUSSED STUCK PIPE PREVENTION RULES & LPR RULES. R-2: - WASH AND REAM EVERY CONNECTION. ,BASALSHALE,12/4/2015 3:00,65.5,800,80,90,50,40,0.994
24/04/2015,BB-1074,BAB,"4,936.00",R-1: -DISCUSSED LPR # 2 PERMIT TO WORK. R-2: -NO PROGRESS WHILE DRILL FOUND BIT REVOLUTION REACH LIMITS. R-3: -MOVE STRING UP/DOWN WITH 120 RPM. ,BASALSHALE,12/4/2015 3:00,8.3,,,,,,0.785
24/04/2015,BB-1074,BAB,"4,936.00",R-1: -DISCUSSED LPR # 2 PERMIT TO WORK. R-2: -NO PROGRESS WHILE DRILL FOUND BIT REVOLUTION REACH LIMITS. R-3: -MOVE STRING UP/DOWN WITH 120 RPM. ,BASALSHALE,12/4/2015 3:00,8.3,800,80,85,50,45,0.994
27/04/2015,BB-945,BAB,"1,284.00","R-1: DISCUSSED SP2R #6: MONITOR MUD WEIGHT IN & OUT ALL THE TIME R-2: GRADUALLY INCREASE PARAMETERS TO 600 - 950 GPM, 20-35 WOB, 80-90 RPM. R-3: *PUMP 30 BBLS HVP EVERY CONNECTION. NO LOSSES WAS FOUND.         *HAD SURFACE VIBRATION WHILE DRILLING.         *KICK DRILL WHILE DRILLING. GOOD RESPONSE.          *PERFOMEDHAD SURFACE VIBRATION WHILE DRILLING.         *P/U AND RACK BACK 5 1/2"" DP STANDS OFF LINE         *OPEN 13 3/8"" BOP STACK FOR VISUAL INSPECTION OFF LINE ",MIOCENE CLASTICS,25/04/2015 7:00:00 PM,68.7,900,80,90,35,10,0.942
29/04/2015,BB-1005,BAB,"10,488.00","R-1:- DISCUSSED LPR # 01, FOLLOW ROAD SAFETY RULES. DISCUSSED SP²R8.  SCR @ 10157' MUD PUMP # 1             MUD PUMP # 2 20 SPM = 390 PSI         20 SPM = 400 PSI 30 SPM = 580 PSI         30 SPM = 580 SPI 40 SPM = 800 PSI         40 SPM = 800 PSI -RIG EXPECTED MOVE ON 10/05/2015, NEXT LOCATION BB- 918 ** WORK DONE - 100%, DISTANCE 0.5 KM. ** WATER WELL # 1 & 2 COMPLETED PRODUCTION IS 60 BPH. ** LPR VIOLATION : DAY =NIL, MONTH = 06, YEAR = 08.",ZONE D F'MTN,11/3/2015,40,301,100,140,15,10,0.442
5/5/2015,BB-1074,BAB,"6,780.00",R-1: -DISCCUSED LPR # 7 PTW SAFETY CRITICAL EQUIP.,SHILAIF F'MTN,12/4/2015 3:00,38.5,750,30,60,30,20,1.491
8/5/2015,BB-1060,BAB,"4,900.00","R-1: HALLIBURTON GEOFORCE MUD MOTOR 6/7 - 3.5 STG (0.11 REV/GAL) R-2: HOLE IN GOOD CONDITION R-3: OBSERVED TIGHT HOLE @ 3905'. WASH DOWN / UP TILL PASS FREE R-4: DRILLING PARAMETERS: 900 GPM,  1850 PSI, 100/110 RPM, 3-7 KLBS-FT         WOB: 30-35 KLBS. AVG ROP: 95 FPH R-5: DRILLING PARAMETERS: 800 GPM,  1450 PSI, 80/85 RPM, 3-6 KLBS-FT,         WOB: 40-45 KLBS. AVG ROP: 14.16 FPH ",UER B SHALE,28/04/2015 8:00:00 AM,46.5,850,80,85,45,40,0.994
7/5/2015,BB-945,BAB,"7,375.00","[R-1] DISCUSSED LPR #4 [R-2] RIH WHILE PLACING STOP COLLARS BELOW EVERY CSG COUPLING          (SLOW OPERATION) [R-3] AIR HOSE FOR FLUSH MOUNTED SLIP GOT  BROKEN. [R-4] TOTAL RUN: 174 JTS, 9-5/8"" CASING, L-80, BTC. FLOAT SHOE @ 7359'                                 F/COLLAR @ 7273' [R-5] DYNAMIC LOSSES DROPPED F/30 BPH TO 5 BPH [R-6]*PUMPED 60 BBL WT SPACER 75 PCF, MIXED & PUMPED 500 BBLS LEAD          SLURRY 75 PCF & 200 BBL 118 PCF TAIL SLURRY.         *DROPPED TOP PLUG, DISPL CMT W/20 BBLS FRESH WATER, SWITCHED          TO RIG PUMP, CONT DISPL W/512 BBL OF 74 PCF KCL MUD         *DISPL RATE 10-6-3 BPM, BUMPED PLUG W/2500 PSI HOLDING 5 MIN          OK, RELEASED PRESS NO BACK FLOW         *NO LOSSES DURING CEMENT JOB.         *GOT 100 BBLS CMT AT SURFACE.",SHILAIF F'MTN,25/04/2015 7:00:00 PM,0,,,,,,0.84
10/5/2015,BB-1065,BAB,"16,870.00",SPPR # 3: MONITOR TORQUE & DRAG ALL THE TIME. R-1 PRESSURE TEST ANNULAR BOP 300/3500 PSI. BOP RAMS : 300/5000PSI. CHOKE & KILL LINE VALVES : 300/5000PSI. FOSV : 300/5000PSI. ,HAB'N ZONE-1,1/4/2015 15:00,0,,,,,,0.451
11/5/2015,BB-1047,BAB,"11,883.00","R-1: DISCUSSED OPERATION, HAZARDS, LPR # 2, 3 & SP2R # 1, 3, 4. R-2: FILL STRING W/ MUD EVERY 15 STD WHILE RIH. R-3: SECURED WELL IN 40 SEC. ASSEMBLED ALL CREW @ ASSEMBLY PT # 1. R-4: D/O LC IN 15 MIN. ** NEXT LOC: BB-1073 IS IN SABKHA AREA. GOT GEODETIC & FIELDSERVICE     HANDOVER, REQUESTED BAB-13 LOC. TO START PREPARE LOC, AS GL     ACCOUNT HAS BEEN CREATED. NOTE: ** AL-MANSOORI WELL TEST PACKAGE: CONT R/U SURFACE LINES. ** WELL CONTROL ASSURANCE & BARRIER VERIFICATION MET: YES. ** AT LOC.: 2 x FIREFLY UNITS, FOUR 4x4 TLC FOR EMERGENCY EVAC.    WITH 2 DRIVERS. ** LPRs: DAILY / MONTHLY / YEARLY: 0 / 0 / 18 ",ARAB ZONE B,28/05/2014 3:00:00 AM,0,225.7,50,50,18,15,0.331
12/5/2015,BB-918,BAB,733,"R-1: DISCUSSED LPR # 9, DO NOT USE BANNED TOOLS. SP2R8. R-2: CONDUCTED FIRE DRILL. - HAD GOOD RESPONCE FROM RIG CREWS. NOTE:- RIG RELEASED FROM BB-1005 TO BB-918 ON 09-05-2015 @ 05: 00 HRS. - RIG ACCEPTED ON LOCATION BB-918 ON 11-05.2015 @ 04:00 HRS. - RMOP = 48 HRS, ACTUAL = 47 HRS. R/MOVE DISTANCE- 0.5 KM. ** NDC EQUIPMENT NOT AVAILABLE: BOP WINCH. ** 2 NOS WATER WELL OUTPUT GRADUALLY REDUCED TO 50 BPH. ** LPR VIOLATION : DAY =0, MONTH = 03, YEAR = 11.    ",MIOCENE CLASTICS,11/5/2015 4:00,26.4,"1,003.20",45,110,35,5,0.785
12/5/2015,BB-945,BAB,"10,480.00",[R-1] DISCUSSED SP2R#4: MINIMIZE STATIONARY TIME ACROSS DEPLETED ZONES [R-2] WASH UP & REAM DOWN ONE SINGLE PRIOR CONNECTION          WOB: 25-30 KIPS / GPM: 600 / RPM: 130-160  [R-3] OBSERVED HIGH/SEVERE STICK-SLIP AND WHIRL. REDUCED RPM TO 90-100          WOB: 18-20 KIPS / GPM: 600,BAB MEMBER,25/04/2015 7:00:00 PM,45.4,601.9,150,170,35,30,0.84
13/05/2015,BB-918,BAB,"1,357.00","R-1: DISCUSSED LPR # 01, FOLLOW ROAD SAFETY RULES. SP2R7. R-2:- CONDUCTED DIVERTER DRILL. R-3: OBSD FILL WHILE P/CONN.CIRC TO CLEAN HELD UP. R-4:- CONDUCTED H2S DRILL. - ALARM WAS ACTIVATED & THE CREW PROCEEDED TO ASSY POINT #1. - HEAD COUNT ACHIEVED WITHIN 2 MINUTES. NOTE:-  ** NDC EQUIPMENT NOT AVAILABLE: BOP WINCH. ** 2 NOS WATER WELL OUTPUT GRADUALLY REDUCED TO 50 BPH. ** LPR VIOLATION : DAY =0, MONTH = 03, YEAR = 11.                  ",MIOCENE CLASTICS,11/5/2015 4:00,31.2,"1,003.20",115,120,35,25,0.785
13/05/2015,BB-1065,BAB,"17,400.00","HALL. RSS, MWL & LWD BACK UP TOOLS NOT AVAILABLE ON RIG SITE SPPR # 8: MAINTAIN HOLE STABILITY ALL THE TIME. R-1 WASH & REAM DOWN EVERY CONNECT FACED VERY HIGH TORQUE 13-15K FT.LB MAINTAIN 1PPB LUBRICANT & 1% H2S SCAVENGER IN MUD SYSTEM CONDUCTED KICK DRILL WHILE DRILLING ",HAB'N ZONE-1,1/4/2015 15:00,18.9,324.8,100,110,18,15,0.451
14/05/2015,BB-1047,BAB,"13,508.00","R-1: DISCUSSED OPERATION, HAZARDS, LPR # 8 & SP2R # 9, 3, 4, 6. R-2: WASHUP, REAM DOWN EACH DRILLED STD. R-3: SCHL MUD LOGGING GAS TRAP TOOL SHOWED 16% GAS, DECREASED TO 0.2% AFTER CIRC. MW 82 PCF. MUD IS LOADED W/ 5PPB ZINCCARBONATE & 1 PPB SAFE SCAV. VACUUM DEGASSER IS KEPT RUNNING ALL TIMES. ** WELL CONTROL ASSURANCE & BARRIER VERIFICATION MET: YES. ** LPRs: DAILY / MONTHLY / YEARLY: 2 / 2 / 20",ARAB ZONE D,28/05/2014 3:00:00 AM,32.2,250.8,140,140,20,10,0.331
21/04/2015,BB-317,BAB,"9,605.00","R-1: DISCUSED SP2R # 5 (MAINTAIN GOOD HOLE CLEANING PRACTICES) R-2: * FUNCTION TEST ALL BOP RAMS, MANUAL VALVES & HCR's -OK.         * PRESS TEST ANN.BOP TO 300 - 3500 PSI.         * PRESS TEST ALL RAMS/HCR's TO 300 - 5000 PSI.         * PRESS TEST CHOKE MANIFOLD ALL TO 300 - 5000 PSI. R-3: FILLING STRING EVERY 15STD & MONITORING HOLE VIA TRIP TK AND TRIP-IN SHEET  ",THAMAMA SZ B IVL,22/06/1992,0,302,50,60,10,5,
25/04/2015,BB-1074,BAB,"5,677.00","R-1: -DISCUSSED STUCK PIPE PREVENTION RULES & LPR RULES. R-2: -DRILLING 1ST 100 FT W/ CONTROLLED PARAMETERS ROP: 30-40           FT/HR, RPM:60-70, GPM:700, WOB:10-20 KLBS R-3: -DRILLING 1ST 100 FT W/ CONTROLLED PARAMETERS ROP 30-40,           RPM, 60-70, GPM:700, WOB, 10-20 KLBS          AIR DRILLING 400-500 CFPM, 20-25 KLBS, RPM: 60-80, GPM: 700-800,           900-1150 PSI, 10-15 KLBS.FT. LOSSES WITH AIR 50 BBL/HR",SIMSIMA F'MTN,12/4/2015 3:00,40.1,750,70,75,45,25,0.785
23/04/2015,BB-1065,BAB,"11,020.00","** SPPR # 7: USE RE-ENFORCEMENT MATERIALS FOR THE HIGH     DIFFERENTIAL PRESSURE ZONES. R-1: FLOW CHECK AT CSG SHOE, @ 4000' & TOP OF BHA - WELL         STATIC. R-2: TEST FLOAT EQUIPMENT. THREAD LOCK SHOE TRACK         CONNECTIONS. R-3: FILL UP EACH JOINT OF SHOE TRACK. FILL UP REST CSG         EACH 5 JOINT. ",HAB'N ZONE-1,1/4/2015 15:00,0,,,,,,0.902
26/04/2015,BB-1065,BAB,"11,020.00",** SPPR # 2: TORQUE & DRAG SIMULATION. R-1: PRESSURE TEST ANNULAR BOP 300/3500 PSI.         BOP RAMS : 300/5000PSI.         CHOKE & KILL LINE VALVES : 300/5000PSI.         FOSV : 300/5000PSI. ,HABSHAN - 1,1/4/2015 15:00,0,,,,,,0.451
26/04/2015,BB-945,BAB,150,"R-1: DISCUSSED LPR #09: DO NOT USE BANNED TOOLS R-2: REMOVED V-DOOR, CATWALK, STAIRS TO MOVE RIG & RE-INSTALLED. R-3: 9 5/8"" HLB GEOFORCE MOTOR, 6/7 LOBES, 3.5 STAGES & 0.13 REV/GAL.",MIOCENE CLASTICS,25/04/2015 7:00:00 PM,0,,,,,,0.942
28/04/2015,BB-1065,BAB,"11,020.00",SPPR # 01: PLANNING. R-1: NO VISUAL DAMAGE ON THE STRING R-2 : UNABLE TO LOAD R/A SOURCE IN ALD,HABSHAN - 1,1/4/2015 15:00,0,,,,,,0.451
28/04/2015,BB-1065,BAB,"11,020.00",SPPR # 01: PLANNING. R-1: NO VISUAL DAMAGE ON THE STRING R-2 : UNABLE TO LOAD R/A SOURCE IN ALD,HABSHAN - 1,1/4/2015 15:00,0,,,,,,0.451
5/5/2015,BB-945,BAB,"7,375.00","[R-1] DISCUSSED LPR #2 & SP2R #7 [R-2] BACK REAMED W/0-4 K FT-LB, 950 GPM, 100 RPM (DYNAMIC LOSSES: 35 BPH) [R-3] OBSERVED TIGHT SPOT. M/UP TDS. ** STATIC LOSSES: 5 BPH",SHILAIF F'MTN,25/04/2015 7:00:00 PM,0,,,,,,1.167
1/5/2015,BB-1005,BAB,"12,158.00","R-1:- DISCUSSED LPR # 01, FOLLOW ROAD SAFETY RULES. DISCUSSED SP²R8. R-3:- CONDUCTED H2S DRILL. - ALARM WAS ACTIVATED & THE CREW PROCEEDED TO ASSY POINT - HEAD COUNT ACHIEVED WITHIN 2 MINUTES USING T-CARD SYSTEM. SCR @ 11924' MUD PUMP # 1                MUD PUMP # 2 20 SPM = 520 PSI             20 SPM = 510 PSI 30 SPM = 700 PSI             30 SPM = 700 SPI 40 SPM = 900 PSI             40 SPM = 910 PSI -RIG EXPECTED MOVE ON 08/05/2015, NEXT LOCATION BB- 918 ** WORK DONE - 100%, DISTANCE 0.5 KM. ** WATER WELL # 1 & 2 COMPLETED PRODUCTION IS 60 BPH. ** LPR VIOLATION : DAY =NIL, MONTH = NIL, YEAR = 08.",ZONE D F'MTN,11/3/2015,44.1,301,120,130,14,8,0.442
