Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
14/09/2018,BB-1239,BAB,"14,374.00",R-1: WASH AND REAM AS REQUIRED. ***** ADDED LUBRICANT IN SYSTEM. R-2: DISCUSSED LSR ROLL OUT- WORKING AT HEIGHT R-3: OBSERVED GOOD RESPONSE FROM CREW.          HEAD COUNT DONE IN 2 MIN.,THAMAMA UNIT-12,19/06/2018 3:00:00 AM,45.2,287.3,100,110,11,10,0.451
19/09/2018,BB-1308,BAB,"9,467.00",R-1: DISCUSSED LIFE SAVING RULES & AND CURRENT ACTIVITIES.   WW No1: PRODUCTION 55 BBL/HR WW No2: PRODUCTION 60 BBL/HR  NEXT LOCATION BB-1210 LOCATION 100% READY.  2ND NEXT LOCATION BB-1117 LOCATION 100% READY.,THAMAMA SZ B IVL,,52.6,600,120,120,30,15,0.907
17/09/2018,BB-1308,BAB,"7,405.00","R-1:- DISCUSSED LSR:- ""BYPASSING SAFETY CONTROLS""           *DISCUSSED ""HOT WORK""  R-2: TOOK 2 HOURS TO DRILL F/C AND 10 MIN. TO DRILL F/S",SHILAIF F'MTN,,47.7,,,,,,0.907
18/09/2018,BB-1308,BAB,"8,520.00","R-1: -DISCUSSED LSR:- ""WORK AUTHORIZATION""           *DISCUSSED ""CONFINE SPACE""",SHILAIF F'MTN,,78.6,,,,,,0.907
20/09/2018,BB-1332,BAB,"7,400.00",R-1: DISCUSSED SP2R #06 & LSR#06 WORK AUTHORIZATION,SHILAIF F'MTN,12/9/2018 12:00,74.5,902.9,85,85,25,10,1.052
26/09/2018,BB-1171,BAB,"17,020.00","R-1: DISCUSSED LSR, SPPR3 & DEGASSER TEST R-2 250 GPM , 90 RPM, 10-15 WOB , PRESSURE 3200 PSI  SCR @ 1690' W/10.2 WBM MP-1 @ 20 SPM: 720 PSI , 30 SPM: 1190 PSI MP-2 @ 20 SPM: 730 PSI , 30 SPM: 1200 PSI   HELD WEEKLY MEETING WITH RIG SUPERVISOR , DTM & DRIILING ENGINEER ",HAB'N ZONE-1,29/08/2018 3:00:00 AM,30.3,250,90,90,15,10,0.351
7/10/2018,BB-1257,BAB,"19,210.00","NEXT 2 LOCATION READY 100 %:BB-1279 & 1277 TWO WATER WELLS READY FOR NEXT PAD WELLS THIRD LOCATION BB-1503 ( INJECTION-28)  HANDED OVER FROM GEODETIC ON 6-10-2018, WAITING ON RIG MOVE ROAD HANDOVER FROM BAB FIELD SERVICE   R:1-DISCUSSED#1 - SPR-2- TORQUE AND DRAG SIMULATION, LSR:6-DRIVING-FOLLOW SAFE DRIVING RULES R:2- WOB-15-16   , RPM -130  , GPM-280    , R-3:MEANWHILE ADNOC DRILLING WORKING ON TOP DRIVE,INSTALL CIRC.HEAD FOR CIRC. AND USE ROTARY TABLE TO ROTATE STRING. R-4- GOOD RESPONSE FROM   CREW ",THAMAMA ZONE H,5/9/2018 9:30,29.1,280,130,130,16,15,0.46
10/10/2018,BB-1210,BAB,"3,096.00","R-1: DISCUSSED LIFE SAVING RULES & AND CURRENT ACTIVITIES. R-2:  AD-133 CONDUCTED JOINT H2S DRILL (SIMOPS) WITH AD-118. GOOD EMERGENCY RESPONSE AND COMMUNICATION WORKING PROPERLY. R-3: CLEARED TIGHT SPOTS AT 2280' AND 1960' **PERFORMED 13 3/8"" CSG CMT TOP-JOB. W/ 1BBL 125PCF SLURRY**   WW No1: PRODUCTION 55 BBL/HR WW No2: PRODUCTION 60 BBL/HR   NEXT LOCATION BB-1117 LOCATION 100% READY.  2ND NEXT LOCATION NO INFORMATION YET.",RUS F'MTN,3/10/2018 18:00,48,900,60,80,30,20,0.994
13/10/2018,BB-1305,BAB,"10,583.00","R-1: - DISCUSSED LSR BYPASSING SAFETY CONTROLS, DROP OBJECTS/FALL PROTECTIONS/           TRIPPING HAZARD, SP2R8 AND AD-108 ACCIDENT. R-2:- P/U DP IN SINGLE DUE TO DELAY IN 4” DP INSPECTION LAST SECTION. R-3:- SECURE THE WELL IN 1 MIN.  R-4:- DRILLED L.C @ 9921’ IN 2.5 HR        - DRILLED F.C @ 10078’ IN 30 MIN        - DRILLED F.S @ 10082’ IN 30 MIN  WW No1 &2: PRODUCTION 55 BBL/HR WW No 3, 4, 5 &6: PRODUCTION 60 BBL/HR  **NEXT LOCATION: BB-1301 -PAD 124): -CONDUCTOR CMTED ON 05/10/2018 **2ND NEXT LOCATION: BB-1275 -PAD 124) : -CONDUCTOR CMTED ON 07/10/2018 ",THAMAMA SUBZONE AI,,41.5,290.9,60,120,22,14,0.464
19/10/2018,BB-1210,BAB,"7,235.00",R-1: DISCUSSED LIFE SAVING RULES AND CURRENT ACTIVITIES.  WW No1: PRODUCTION 55 BBL/HR WW No2: PRODUCTION 60 BBL/HR  NEXT LOCATION BB-1117 LOCATION 100% READY.  2ND NEXT LOCATION BB-1401 LOCATION 0% READY.,SHILAIF F'MTN,3/10/2018 18:00,27.8,580,120,120,20,20,0.819
21/10/2018,BB-1307,BAB,"15,300.00","R-1: DISCUSSED MAN RIDING PERMIT,SP²R7,LSR:CONFINED SPACE R-2: 15-20 BPH DYNAMIC LOSSES R-3: 195 ROT. WT.  |   295 P/U WT = 0.4 F.F   |    NOT ABLE TO TAKE S/O WT. R-4 WASHED AND REAMED 3 TIMES BEFORE MAKE A CONNECTION : P/U WT. DECREASED TO 275 K R-5: 20-22 BPH DYNAMIC LOSSES * CARRIED OUT THIRD PARTY ASSET NTEGRITY INSPECTION ON 21-10-2018 * SAFELUBE LUBRICANT UP TO 1.25 % * TOOK SURVEY EACH STAND * HAWK JAW IS NOT WORKING SINCE 15-10-2018 NEXT LOCATION ( BB-1359): * LOCATION LEVELING : 100 % READY BY MBH * TWO WW COMPLETEDBY AD-85 WW PRODUCING 100 BPH ACCUMULATIVELY *  FLOW LINE ORIENTATION H/O RECEIVED ON 25-09-2018 * MOVING ROAD HANDOVER RECIEVED * LOCATION ENTERANCE &  MOVING ROAD TO BE PREPARED BY MBH * MOVING ROAD PREPARATION RQUEST SENT VIA E-DL ON 20-10-2018 ( REQ. # 26249)",THAMAMA SUBZONE AI,23/09/2018 10:00:00 AM,50,300,110,120,15,10,0.464
22/10/2018,BB-1305,BAB,"16,980.00","R-1: - DISCUSSED LSR ENERGY ISOLATION, AERA MANGER CHECKLIST/JOB SUPERVISION, SP2R8. R-2: - SECURE THE WELL IN 2.5 MIN. R-3: - HAD +/- 30 BPH DYNAMIC LOSSES. WASH & REAM EVERY CONNECTION.  **NEXT LOCATION: BB-1301 -PAD 124): -CONDUCTOR CMTED ON 05/10/2018 **2ND NEXT LOCATION: BB-1275 -PAD 124) : -CONDUCTOR CMTED ON 07/10/2018 WW No1 &2: PRODUCTION 55 BBL/HR WW No 3, 4, 5 & 6: PRODUCTION 60 BBL/HR",THAMAMA SUBZONE AIII,,40,277.8,120,125,15,10,0.464
22/10/2018,BB-1307,BAB,"16,150.00","R-1: DISCUSSED AREA MANAGER CHECKLIST/JOB SURPERVISION,SP²R8,LSR:ENERGY ISOLATION R-2: 15-20 BPH DYNAMIC LOSSES R-3 WASHED AND REAMED 3 TIMES BEFORE MAKE A CONNECTION : P/U WT. DECREASED TO 275 K R-4: 20-30 BPH DYNAMIC LOSSES R-5: 30-40 BPH DYNAMIC LOSSES R-6: 207 ROT. WT.  |   320 P/U WT = 0.4 F.F   |    NOT ABLE TO TAKE S/O WT. * SAFELUBE LUBRICANT UP TO 1.25 % * TOOK SURVEY EACH STAND * HAWK JAW IS NOT WORKING SINCE 15-10-2018 * LOCATION LEVELING : 100 % READY BY MBH * TWO WW COMPLETEDBY AD-85 WW PRODUCING 100 BPH ACCUMULATIVELY *  FLOW LINE ORIENTATION H/O RECEIVED ON 25-09-2018 * MOVING ROAD HANDOVER RECIEVED * LOCATION ENTERANCE &  MOVING ROAD TO BE PREPARED BY MBH TAKE SCR AT 15553 FT * MOVING ROAD PREPARATION RQUEST SENT VIA E-DL ON 20-10-2018 ( REQ. # 26249)",THAMAMA SUBZONE AI,23/09/2018 10:00:00 AM,50,300,120,130,15,10,0.464
24/10/2018,BB-1279,BAB,"6,800.00","R-1: SP2R-1- PLANNING, LSR#9- WORKING AT HEIGHT, PROTECT YOURSELF FROM A FALL WHEN WOKING AT HEIGHT  NOTE: THERE IS NO RIG MANAGER CURRENTLY AT THE LOCATION  NEXT  LOCATION IS READY  BB-1277,  SECOND LOCATION BB-1503 {INJECTION -28] HANDED OVER FROM GEODETIC ON 06-10-2018 - LEVELLING WORKS IN PROGRESS",TUWAYIL F'MTN,17/10/2018 7:30:00 PM,66,850,80,80,30,20,1.203
24/10/2018,BB-1218,BAB,"12,916.00","[R-1] DISCUSSED LSR WORKING AT HEIGHT , SPPR 1 [R-2] HEAD COUNT IN 2.5 MIN ",HAB'N ZONE-2,14/01/2018 11:00:00 PM,26.9,290.9,100,100,15,10,0.46
25/10/2018,BB-1210,BAB,"9,360.00",R-1: DISCUSSED LIFE SAVING RULES AND CURRENT ACTIVITIES.  WW No1: PRODUCTION 55 BBL/HR WW No2: PRODUCTION 60 BBL/HR  NEXT LOCATION BB-1117 LOCATION 100% READY.  2ND NEXT LOCATION BB-1401 LOCATION NOT STAKED BY GEOMATICS LOCATION NOT HANDED OVER TO DRILLING LOCATION 0% READY.,THAMAMA SUBZONE B IV,3/10/2018 18:00,0,200.6,35,55,10,5,0.37
26/10/2018,BB-1270,BAB,742,"R-1 DISCUSSED LSR TOXIC GAS, SP2R3  (MONITOR TORQUE AND DRAG ALL THE TIME & 100% HSE,CHEMICAL HAZARDS) ",MIOCENE CLASTICS,24/10/2018 1:00:00 PM,24,800,80,100,50,45,0.196
31/10/2018,BB-1301,BAB,"1,545.00","[R-1] DISCUSSED THE FOLLOWING:    -LSR (WORKING AT HEIGHT)    -DROPPED OBJECT    -AD-53 INCIDENT    -SP2R# 8,9 HOLE STABILITY & HOLE CLEANING  [R-2] 80 RPM, 900 GPM, 20-30 KLB’S WOB          -WASHED AND REAMED EACH STD          -PUMPED 25 BBL HI-VIS AFTER EACH CONNECTION [R-3] 60 RPM, 700 GPM, 10-15 KLB’S WOB TO AVOID INDUCED LOSSES           -WASHED AND REAMED EACH STD           -PUMPED 25 BBL HI-VIS AFTER EACH CONNECTION           - DYNAMIC LOSSES 20 BPH  **OFFLINE BOP TEST WAS PERFORMED AND PICS UPLOADED ON TABLET ** DRY RUN OF AMBULANCE TIME 22 MIN.   ",DAMMAM F'MTN,,54,550,60,70,40,20,0.785
27/08/2018,BB-224,BAB,,"R-1:LSR TOXIC GAS, DEGASSER TEST. LFI's AD-135 FATALITY R-2: BOP STACK DISMANTLED, N/U PIECE BY PIECE (DRILLING SPOOL, DOUBLE RAM PREVENTER, ANNULAR PREVENTER, HCR, KILL LINES, ETC) R-3: TEST 300-3000 PSI, FOUND LICKING, CONDUCTED TROUBLESHOTING, NOTICE LEAK THROUGH ONE TWCV, INSTALL LANDING JOINT AND CONDUCTED PRESSURE TEST, GOT NEW TWCV FROM DWS, REPLACE AND CONDUCTED SHEAR RAM PRESSURE TES  **NEXT LOCATION: BB-109, LOCATION HANDOVER RECEIVED** **LOCATION & RIG MOVE ROUTE PREPARATION REQUESTED, PROGRESS 0%** **(Request ID # 24751, request date: 10/8/2018)**",THAMAMA ZONE B,3/6/1985,0,,,,,,2.356
28/08/2018,BB-224,BAB,,"R-1:LSR DRIVING, BOP INSPECTION, HAZARDS & NEAR MISSES R-2: TONG SPINNER FAILS AFFECTING TRIP SPEED  **LOCATION & RIG MOVE ROUTE PREPARATION REQUESTED, AL-GHAYOUM Co ALLOCATED, PROGRESS 0%** **(Request ID # 24751, request date: 10/8/2018)**",THAMAMA ZONE B,3/6/1985,0,,,,,,2.356
30/08/2018,BB-224,BAB,,"R-1:LSR HOT WORK, HSE INSPECTION FINDINGS R-2: TONG SPINNER FAILS AFFECTING TRIP SPEED  **LOCATION & RIG MOVE ROUTE PREPARATION REQUESTED, AL-GHAYOUM Co ALLOCATED, PROGRESS 0%** **(Request ID # 24751, request date: 10/8/2018)**",THAMAMA ZONE B,3/6/1985,0,,,,,,2.356
31/08/2018,BB-224,BAB,,"R-1:LSR WORK AUTHORIZATION R-2: TONG SPINNER FAILS AFFECTING TRIP SPEED  NOTE: NEXT LOCATION BB-109: **LOCATION & RIG MOVE ROUTE PREPARATION REQUESTED, AL-GHAYOUM Co ALLOCATED, PROGRESS 30%** ** 3 DOZERS AND 1 GRADDER WORK ON RMR. **(Request ID # 24751, request date: 10/8/2018)** BB-287: NOT HAND OVER YET FROM BAB FS.",THAMAMA ZONE B,3/6/1985,0,,,,,,2.356
1/9/2018,BB-224,BAB,,"R-1:LSR CONFINE SPACE R-2: STANDDOWN MEETING REGARDING INCIDENT IN AD-90 R-3: TONG SPINNER FAILS AFFECTING TRIP SPEED  NOTE: NEXT LOCATION BB-109: **LOCATION & RIG MOVE ROUTE PREPARATION REQUESTED, AL-GHAYOUM Co ALLOCATED, PROGRESS 40%** ** 3 DOZERS AND 1 GRADDER WORK ON RMR. **(Request ID # 24751, request date: 10/8/2018)** BB-287: NOT HAND OVER YET FROM BAB FS.",THAMAMA ZONE B,3/6/1985,0,,,,,,2.356
2/9/2018,BB-224,BAB,,"R-1: CEMENT PLUG#1 (8713'-7913')         - Pump 30 bbls of Brine free of CaCl2.         - Pump 30 bbls of 85 PCF (11.4 ppg) weighted Spacer.         - Pump 50 bbls of cement slurry at 118 PCF (15.77 ppg) Silica blend.         - Displace cement with 3.3 bbls of 85 PCF (11.4 ppg) weighted spacer.         - Displace with 50 bbls of Brine  R-2: CEMENT PLUG#2 (7883'-7083')         - Pump 30 bbls of Brine free of CaCl2.         - Pump 30 bbls of 85 PCF (11.4 ppg) weighted Spacer.         - Pump 65 bbls of cement slurry at 118 PCF (15.77 ppg) Silica blend.         - Displace cement with 3.3 bbls of 85 PCF (11.4 ppg) weighted spacer.         - Displace with 44 bbls of Brine  R-3: CEMENT PLUG#3 (7000'-6200')         - Pump 30 bbls of Brine free of CaCl2.         - Pump 30 bbls of 85 PCF (11.4 ppg) weighted Spacer.         - Pump 50 bbls of cement slurry at 118 PCF (15.77 ppg) G-Neat.         - Displace cement with 3.3 bbls of 85 PCF (11.4 ppg) weighted spacer.         - Displace with 36.8 bbls of Brine  NOTE: NEXT LOCATION BB-109: **LOCATION & RIG MOVE ROUTE PREPARATION REQUESTED, AL-GHAYOUM Co ALLOCATED, PROGRESS 80%** ** 3 DOZERS AND 1 GRADDER WORK ON RMR AND LOCATION. **(Request ID # 24751, request date: 10/8/2018)** BB-287: NOT HAND OVER YET FROM BAB FS.",THAMAMA ZONE B,3/6/1985,0,,,,,,2.356
3/9/2018,BB-224,BAB,,R-1: CEMENT PLUG#4 (6170'-5370')         - Pump 30 bbls of Brine free of CaCl2.         - Pump 30 bbls of 85 PCF (11.4 ppg) weighted Spacer.         - Pump 50 bbls of cement slurry at 118 PCF (15.77 ppg) Silica blend.         - Displace cement with 3.3 bbls of 85 PCF (11.4 ppg) weighted spacer.         - Displace with 30.8 bbls of Brine  R-2: CEMENT PLUG#5 (5100'-4300')         - Pump 30 bbls of Brine free of CaCl2.         - Pump 30 bbls of 85 PCF (11.4 ppg) weighted Spacer.         - Pump 65 bbls of cement slurry at 118 PCF (15.77 ppg) Silica blend.         - Displace cement with 3.3 bbls of 85 PCF (11.4 ppg) weighted spacer.         - Displace with 22.8 bbls of Brine  R-3: CEMENT PLUG#6 (4000'-3200')         - Pump 30 bbls of Brine free of CaCl2.         - Pump 30 bbls of 85 PCF (11.4 ppg) weighted Spacer.         - Pump 65 bbls of cement slurry at 118 PCF (15.77 ppg) G-Neat.         - Displace cement with 3.3 bbls of 85 PCF (11.4 ppg) weighted spacer.         - Displace with 14.7 bbls of Brine   NOTE: NEXT LOCATION BB-109: LOCATION 100% READY BB-287: NOT HAND OVER YET FROM BAB FS.,THAMAMA ZONE B,3/6/1985,0,,,,,,2.356
6/5/2018,BB-1241,BAB,"2,600.00","R-1: DISCUSSED PVT TEST, SP2R# 06, LPR# 06, GR# 06, SSSP COMPLIANCE. R-2: SPP DROPPED FROM 1430 PSI TO 750 PSI & STRING WEIGHT DROPPED          FROM 205KLBS TO 165 KLBS.   DRILLING PARAMETER PRIOR FAILURE: - WOB=50 KLBS; GPM=900 GPM; SPP=1430 PSI; RPM=120; TQ=13.5 KLB*FT;    ROP=40 FT/HR;  - 17 1/2"""" BIT&BHA WERE OPERATED STRICTLY WITHIN VENDOR APPROVED    PARAMATER BRACKETS. \t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t\t\t\t\t\t ",RUS F'MTN,28/04/2018 12:00:00 PM,0,451.5,120,120,50,50,0.746
14/05/2018,BB-1285,BAB,230," [R-1]LPR#10 PPE\t\t\t\t\t\t\t\t [R-2] P/U RISER 30"" W/TDS AND WELD, FILL UP TOOL, FIX FLOW LINE \t\t\t\t\t\t\t\t [R-3] P/U AND M/U 9 3/4"" DC (CHANGE ELEVATOR + BUSHING ), P/U & M/U 8 1/4"" DC 11 JOINTS - CHANGE ELEVATOR AND BUSHING \t\t\t\t\t\t\t\t ""{R-4} WASH DOWN AT 150 FT - PUMP HIGH VIS MUD EVERY STDS   PAD - 140 LOCATION PREPARATION IN PROGRESS WITH AL ASHFAQ CONTRACTOR, WAITING FOR FS & GEO ENGINEER FOR HANDOVER BB1262, BB1263, BB1264 SPUD DATE 14.05.2018 06:00 AM WELL BB1227 HANDOVER DOCUMENTS ARE READY - WAITING FS TO VISIT BB1227 SITE  \t\t\t\t\t\t\t ",MIOCENE CLASTICS,,14.7,9.8,,,,,0.994
6/7/2018,BB-1326,BAB,"9,595.00","R-1: DISCUSSED HEAT STRESS WITH THE CREW, SPPR # 06, LPR # 06 FALL PREVENTION R-2: BACK REAM EACH STD, WASH UP & REAM DOWN & DO ONE BOTTOMS UP ",TAMAMA ZONE B,20/06/2018 4:00:00 AM,31.6,601.9,120,120,30,20,0.907
14/08/2018,BB-1285,BAB,"11,083.00",R-1: LSR# 10 HOT WORK,THAMAMA ZONE G,,44.8,280.9,120,120,20,20,0.464
27/08/2018,BB-1302,BAB,"8,920.00","DISCUSSED: DEGASSER TEST / STABBING BOAQRD LFIs i.e AD-135 FATALITY 2018 ,SP²R9,LSR:TOXIC GAS R-2: DRILL OUT BY SINGLES AS KELLY IS IN USED R-3: TAKE SURVEY EACH 3 JOINTS R-4: WASHED AND REAMED EVERY JOINT * P/U M/U 4"" STANDS OFFFLINE AND R/B IN DERRICK \t\t\t\t\t\t\t\t * GOLOGIST CONFIRM THAT Mauddud FORM. AT 7678 FT TVD & NU @ 7730 TVD * STARTED ADDING RE-ENFORCEMENT MATERIAL 12-15 PPB BEFORE ENTERING RESERVOIRE\t\t\t\t\t\t\t\t * ALL THE MUD LOADED BY H2S SCAVENGER 2 PPB\t\t\t\t\t\t\t\t * E-DL REQUSITION SENT TO NOTIFY HABSHAN CICPA GATE AS CURRENT LOCATION IS +/- 4 KM FROM HABSHAN-BUHASA CHECKPOINT (REQ # 24707) ""NEXT LOCATION ( BB-1307 PAD-122): * 100 % READY  ( CELLAR  INSTALLED, CONDUCTOR  INSTALLED) * AD-101 WW COMPLETED 2 WW PRODUCING 145 BPH  ACCUMULATED\t\t\t\t\t\t\t ",THAMAMA SUBZONE AI,2/8/2018,44,551.8,125,130,40,35,0.902
30/09/2018,BB-1332,BAB,"11,924.00",R-1: DISCUSSED SPRR # 07 & LPR # 06 WORK AUTHORIZATION R-2: LP +/- 2 FT TVD INTO TZG   * NEXT AND 2ND NEXT LOCATION BB-1287/ BB1496    LOCATION & RMR HANDOVER FROM PRODUCTION ON 29/09/2018,THAMAMA ZONE G,12/9/2018 12:00,38,601.9,130,130,30,20,0.902
3/10/2018,BB-1233,BAB,"5,633.00","R-1: DISCUSSED SP2R 7, LSR - BYPASSING SAFETY CONTROLS, PTW (MECHANICAL / ELECTRICAL ISOLATION PERMIT).  - CCTV MONITORS AT RM & DS OFFICE NOT WORKING.  NEXT LOCATION BB-1497. ADC REJECTED LOCATION PREPARATION. WAITING ON AFE APPROVAL. E-DL #26002 FROM 18/09/2018. PROGRESS 0%.",FIQA F'MTN,17/09/2018 8:00:00 AM,0,752.4,60,60,20,10,1.178
6/10/2018,BB-1242,BAB,"10,216.00","R-1 :  DISCUSSED CURRENT RIG OPERATIONS.           SP2R9. LSR -SAFE MECHANICAL LIFTING.           RIG HSE WEEKLY ASSESSMENT. IRP CHECKLIST. R-2 : HALLIBURTON TOTAL DOWNLINKING TIME DURING THE DAY - 1HRS.  *CONDUCTED WEEKLY HSE ACADEMY/ HSE MEETING WITH BOTH DRILLING CREW  AND SERVICE COMPANIES.   DISCUSSED - LAST LTI's, PERFORMANCE OF THE RIG, ILT, IRP AND CURRENT CAMPAIGN. * NEXT LOCATION BB-1237. MBH CONTRATOR COMPANY WORKING ON RIG MOVING ROAD - 95%. *BAB 13 LOCATION PREP. TEAM ASSIGNED MBH TO PREPARE LOCATION BB-1237. PROGRESS -20%. 4 X D8 WORKING ON LOCATION. NO CELLAR INSTALLED. NO WATER WELL DRILLED. WW-85 WAITING FOR LOCATION TO START DRILLING. **2ND NEXT LOCATION BB-1297. RM SENT TO HANDOVER LOCATION FROM BAB FIELD SERVICE.",THAMAMA ZONE E,5/9/2018 7:00,34.6,551.8,100,110,25,22,0.902
12/10/2018,BB-1233,BAB,"9,140.00","R-1 DICUSSED SP2R 7, LSR - ENERGY ISOLATION. TRT - ROLE & RESPONSIBILITIES. R-2: WOB=20-30 KLBS; GPM=550 ; SPP=950 PSI; RPM=120; TQ=7-9 KLB*FT;         ROP= 34 FT/HR; LOSSES 3-5 BBL/HR. R-3: SMALL SCALE EXERCISE SCENARIO: RESCUE & EVACUATION TO CLINIC OF         PERSON AFFECTED BY H2S.  R-2: WOB=20-30 KLBS; GPM=550 ; SPP=950 PSI; RPM=120; TQ=7-9 KLB*FT;          ROP= 34 FT/HR;  LOSSES 3-5 BBL/HR.   NOTE: - CCTV MONITORS AT RM & DS OFFICE NOT WORKING. - NEXT LOCATION: BB-1497. WAITING ON CREATION OF GL ACCOUNT.",THAMAMA SUB UNIT 8,17/09/2018 8:00:00 AM,32.4,551.8,120,120,30,20,0.902
17/10/2018,BB-1310,BAB,"4,090.00","R-1: LSR : DRIVING, LFI FATALITY R- 2: PUMPED 30 BBLS HVP EVERY  CONNECTIONS R- 3: EXTRA TIME TO MAKE MORE CONNECTIONS THAN TDS & WASH/REAM DOWN EACH CONNECTION AFTER DRILLING R- 4: IN THE  MEAN TIME PUMP MUD THROUGH KILL LINE TO FILL THE ANNULUS R- 5: OBSERVED FLOW FROM WELL 350 BPH  R- 6: OBSERVED TOTAL LOSSES R- 7: GPM- 650 , AIR - 200 - 250 CFM, RPM - 60,  R- 8:OBSERVED  40 PPM H2S ON SHAKER, REMOVED UNWANTED PERSON & AIR LOOP ENGINEER CONSTANT MONITORING H2S COCENTRATION ON SHAKER  R-9: PUMP 30 BBLS HI-VIS CONCENTRATED WITH 8% SODIUM SILICATE EACH 2X SINGLE OR AS HOLE CONDITION DICTATE  NOTE:BAB DOM MR EL WALID VISITED ON RIG, & CONDUCT RIG LEADERSHIP MEETING, DISCUSSED VARIOUS SAFETY ISSUES W/ RIG CREW ",UER,,50.7,650,65,65,25,20,1.167
21/10/2018,BB-1218,BAB,"11,193.00","[R-1] DISCUSSED LSR CONFINED SPACE, SPPR7  BB-946 TO BE PREPARED BY ADNOC DRILLING",HAB'N ZONE-1,14/01/2018 11:00:00 PM,70,285.9,110,110,15,5,0.46
24/10/2018,BB-1233,BAB,"10,347.00","R-1: DICUSSED SP2R 1, LSR - WORKING AT HEIGHT. LFI (DRILL PIPES BASKET)         i.e AD-54, AD-112 & AD-109 INCEDIENTS. R-2:  RPM=120; TQ=4-5 KLB*FT; GPM=280; SPP=1930 PSI;.   NOTE: - CCTV MONITORS AT RM & DS OFFICE NOT WORKING. - 1ST NEXT LOCATION:  0% READY. ADC TP REJECTED LOCATION PREPARATION.     WAITING ON GL ACCOUNT. - 2ND NEXT LOCATION: BB-1497. 0% READY. MBH FOREMAN VISITED LOCATION.     WAITING ON MBH MOBILIZATION. ",DENSE UNIT-9,17/09/2018 8:00:00 AM,0.8,280.9,120,120,15,2,0.451
25/10/2018,BB-1270,BAB,442,"R-1: DISCUSSED LSR SAFE MECHANICAL LIFTING, SP2R2  (TORQUE AND DRAG SIMULATION & 100% HSE,EXPLOSIVE PERMIT.  *CONDUCTED WEEKLY ACADEMY #43 PTW\t *CONDUCTED PRE-SPUD MEETING WITH ADNOC ONSHORE MANAGEMENT\t ",MIOCENE CLASTICS,24/10/2018 1:00:00 PM,30.7,752.4,50,60,20,15,0.196
25/10/2018,BB-1270,BAB,442,"R-1: DISCUSSED LSR SAFE MECHANICAL LIFTING, SP2R2  (TORQUE AND DRAG SIMULATION & 100% HSE,EXPLOSIVE PERMIT.  *CONDUCTED WEEKLY ACADEMY #43 PTW\t *CONDUCTED PRE-SPUD MEETING WITH ADNOC ONSHORE MANAGEMENT\t ",MIOCENE CLASTICS,24/10/2018 1:00:00 PM,30.7,750,50,60,25,20,0.196
26/10/2018,BB-1243,BAB,"5,760.00","R-1: DISCUSSED LSR- TOXIC GAS , SP2R3, CHEMICAL HAZARDS, OIL SPILL. R-2: SECURED WELL IN 105 SEC, HEAD COUNT IN 2 MIN.  *** PERFORMED SECOND TOP JOB W/ 35 BBLS 16.7 PPG CEMENT (TOTAL- 80 BBLS). ANNULUS FULL AND STATIC. *** DRILLED FLOAT COLLAR IN 30 MINS & SHOE 30 MINS.",FIQA F'MTN,8/10/2018 15:00,11.7,730,50,60,25,20,1.178
15/11/2018,BB-1237,BAB,"6,087.00",R-1:  - DISCUSSED DAILY RIG OPERATIONS AND ACTIVITIES             SP2R5. LSR - HOT WORK              PTWS. MAN RIDING PERMIT. R-2:  -  FILLED STRING EVERY 15 STANDS. R-3:  - WELL SECURED IN 1.5MINS. GOOD RESPONCE FROM CREW. R-4:  - MEDIUM TO HARD CEMENT. R-5:  - TESTED ALL WELL CONTROL EQUPMENT. WELL SECURED IN 1MIN. R-6:  - WELL SECURED IN 1MIN. GOOD RESPONCE FROM DRILLING CREW.  *** MI MUD ENGINEER ON LOCATION - NAYANMONI DUTTA *** NEXT WELL BU-908 HANDED OVER FROM GEODETIC. WAITING FOR HANDOVER       FROM BU-HASA FIELD SERVICE. PROGRESS -0% *** 2ND NEXT LOCATION BU-909 HANDED OVER FROM GEODETIC. PROGRESS -0%.,HALUL F'MTN,28/10/2018 6:00:00 AM,36.8,802.6,120,120,35,25,1.189
